-1,1,0.98384,1
0.636881,-1,0.517899,-1
-1,0,0.98384,1
0.957826,-1,0.831284,-1
0.957826,-1,0.831284,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
0.980581,-1,0.835199,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
0.980581,-1,0.835199,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
1,-1,0.838399,-1
0.995037,-1,0.837593,-1
-1,0.4,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.997459,-1,0.773183,-1
0.989949,-1,0.771462,-1
0.997459,-1,0.773183,-1
0.997459,-1,0.773183,-1
1,-1,0.773759,-1
0.997459,-1,0.773183,-1
1,-1,0.773759,-1
0.997459,-1,0.773183,-1
0.997459,-1,0.773183,-1
-1,1,0.98384,1
0.926092,-1,0.0577143,-1
0.926092,-1,0.0577143,-1
-0.45447,-1,0.111049,-1
-1,1,0.98384,1
-0.618872,-1,0.321085,-1
-0.654931,-1,0.358464,-1
-1,1,0.98384,1
-1,-0.6,0.98384,1
0.480833,-1,0.428655,-1
0.836461,-1,0.439733,-1
-1,1,0.98384,1
0.961524,-1,0.764706,-1
0.961524,-1,0.764706,-1
-1,1,0.98384,1
-1,0.2,0.98384,1
0.959569,-1,-0.263072,-1
0.959569,-1,-0.263072,-1
0.962964,-1,-0.258619,-1
0.962964,-1,-0.258619,-1
0.962964,-1,-0.258619,-1
0.962964,-1,-0.258619,-1
0.965755,-1,-0.121117,-1
0.862698,-1,0.456772,-1
-1,1,0.98384,1
0.447214,-1,0.241165,-1
0.493013,-1,0.442771,-1
0.83205,-1,0.475606,-1
0.83205,-1,0.475606,-1
0.817806,-1,0.466473,-1
0.817806,-1,0.466473,-1
0.83205,-1,0.475606,-1
0.83205,-1,0.475606,-1
0.83205,-1,0.475606,-1
0.83205,-1,0.475606,-1
0.518978,-1,0.47065,-1
0.83205,-1,0.475606,-1
0.493013,-1,0.442771,-1
0.83205,-1,0.475606,-1
0.83205,-1,0.475606,-1
0.518978,-1,0.47065,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.98387,-1,0.819325,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.874157,-1,0.833622,-1
-1,1,0.98384,1
-0.692532,-1,0.439966,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-0.381989,-1,-0.311457,-1
-1,1,0.98384,1
-0.362446,-1,-0.248411,-1
-1,1,0.98384,1
-1,1,0.98384,1
-0.430979,-1,-0.199878,-1
-0.452865,-1,-0.141889,-1
0.796162,-1,0.492564,-1
-1,-0.4,0.98384,1
-1,0.2,0.98384,1
-1,0.2,0.98384,1
-1,0.4,0.98384,1
-0.373611,-1,-0.254358,-1
-0.487068,-1,0.0378312,-1
-0.550313,-1,0.148409,-1
-1,0.2,0.98384,1
0.724999,-1,0.554205,-1
-1,0,0.98384,1
-1,0.4,0.98384,1
0.925547,-1,-0.152361,-1
0.930408,-1,-0.14634,-1
0.930408,-1,-0.14634,-1
0.325513,-1,-0.0425435,-1
0.325513,-1,-0.0425435,-1
0.934998,-1,-0.00244527,-1
0.929578,-1,-0.00828972,-1
-1,1,0.98384,1
0.961971,-1,-0.360712,-1
0.965038,-1,-0.356387,-1
0.965038,-1,-0.356387,-1
0.965038,-1,-0.356387,-1
0.965038,-1,-0.356387,-1
0.965038,-1,-0.356387,-1
0.965038,-1,-0.356387,-1
0.965038,-1,-0.356387,-1
0.965038,-1,-0.356387,-1
0.965038,-1,-0.356387,-1
-0.30743,-1,-0.103864,-1
-1,1,0.98384,1
0.707107,-1,0.840024,-1
0.759257,-1,0.851012,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-0.329372,-1,-0.471897,-1
-0.6,-1,0.191997,-1
-1,1,0.98384,1
-1,1,0.98384,1
0.890762,-1,0.111049,-1
-0.45447,-1,0.111049,-1
-1,1,0.98384,1
-1,1,0.98384,1
-0.383764,-1,-0.347501,-1
0.59239,-1,0.318015,-1
0.640184,-1,0.368929,-1
0.640184,-1,0.368929,-1
-1,1,0.98384,1
-0.361321,-1,-0.386473,-1
0.890605,-1,0.147183,-1
-1,1,0.98384,1
0.505719,-1,0.456772,-1
0.759257,-1,0.553035,-1
0.759257,-1,0.553035,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.921635,-1,0.333703,-1
0.921635,-1,0.333703,-1
-1,1,0.98384,1
-0.906183,-1,0.465007,-1
-1,-0.6,0.98384,1
0.789352,-1,0.631494,-1
0.83205,-1,0.650404,-1
-1,1,0.98384,1
0.967758,-1,-0.218988,-1
0.964458,-1,-0.223158,-1
0.964458,-1,-0.223158,-1
-0.780869,-1,0.896525,-1
-1,1,0.98384,1
0.773957,-1,0.770322,-1
0.773957,-1,0.770322,-1
0.939793,-1,0.810851,-1
-1,1,0.98384,1
0.941075,-1,-0.0990033,-1
-0.459423,-1,0.472379,-1
-1,1,0.98384,1
0.664364,-1,0.805407,-1
-1,1,0.98384,1
-0.264717,-1,-0.709304,-1
-0.312874,-1,-0.446213,-1
-1,-0.6,0.98384,1
-0.447214,-1,-0.192455,-1
-1,-0.6,0.98384,1
-1,-0.4,0.98384,1
-0.662574,-1,0.439034,-1
-0.707107,-1,0.474363,-1
-1,0,0.98384,1
0.952424,-1,-0.272548,-1
0.952424,-1,-0.272548,-1
0.948683,-1,-0.277565,-1
-1,1,0.98384,1
-1,1,0.98384,1
0.0830455,-1,0.805407,-1
-1,1,0.98384,1
0.813733,-1,0.582958,-1
-1,1,0.98384,1
-1,1,0.98384,1
0.907009,-1,0.00225494,-1
0.907009,-1,0.00225494,-1
0.913138,-1,0.00895173,-1
0.948683,-1,0.897795,-1
0.986394,-1,0.901702,-1
-1,-0.2,0.98384,1
0.959169,-1,-0.314142,-1
0.970143,-1,-0.265964,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,0.4,0.98384,1
0.897921,-1,0.0821424,-1
0.897921,-1,0.0821424,-1
0.890906,-1,0.0749156,-1
-1,-0.4,0.98384,1
-1,1,0.98384,1
-1,0.4,0.98384,1
0.759257,-1,0.851012,-1
0.961524,-1,0.882353,-1
-1,-0.4,0.98384,1
-1,-0.6,0.98384,1
0.245157,-1,-0.45018,-1
0.8,-1,0.838399,-1
0.707107,-1,0.862877,-1
0.707107,-1,0.862877,-1
-0.752577,-1,0.828216,-1
-1,-0.6,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,-0.6,0.98384,1
-0.319651,-1,-0.415552,-1
0.924017,-1,-0.014358,-1
0.924017,-1,-0.014358,-1
-1,1,0.98384,1
-1,1,0.98384,1
0.997054,-1,0.789299,-1
0.974391,-1,0.784398,-1
0.988372,-1,0.787448,-1
0.974391,-1,0.784398,-1
0.997054,-1,0.789299,-1
0.997054,-1,0.789299,-1
0.997054,-1,0.789299,-1
0.988372,-1,0.787448,-1
-1,1,0.98384,1
0.915644,-1,0.276397,-1
0.485643,-1,0.500866,-1
-1,1,0.98384,1
0.707107,-1,0.542924,-1
0.707107,-1,0.542924,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.805056,-1,0.618609,-1
0.410365,-1,0.645582,-1
0.410365,-1,0.645582,-1
0.865426,-1,0.645214,-1
0.865426,-1,0.645214,-1
0.865426,-1,0.645214,-1
0.884918,-1,0.653029,-1
0.845489,-1,0.636848,-1
0.410365,-1,0.645582,-1
0.884918,-1,0.653029,-1
0.865426,-1,0.645214,-1
0.865426,-1,0.645214,-1
0.865426,-1,0.645214,-1
0.845489,-1,0.636848,-1
0.410365,-1,0.645582,-1
0.865426,-1,0.645214,-1
0.865426,-1,0.645214,-1
0.884918,-1,0.653029,-1
0.410365,-1,0.645582,-1
0.884918,-1,0.653029,-1
0.884918,-1,0.653029,-1
0.865426,-1,0.645214,-1
0.845489,-1,0.636848,-1
0.410365,-1,0.645582,-1
0.393919,-1,0.630786,-1
0.410365,-1,0.645582,-1
0.884918,-1,0.653029,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.764911,-1,0.598592,-1
-1,0,0.98384,1
0.948683,-1,0.79559,-1
1,-1,0.854559,-1
0.993884,-1,0.853664,-1
0.948683,-1,0.846692,-1
0.976187,-1,0.851012,-1
0.993884,-1,0.853664,-1
0.948683,-1,0.846692,-1
0.913812,-1,0.840842,-1
0.913812,-1,0.840842,-1
0.976187,-1,0.851012,-1
0.993884,-1,0.853664,-1
0.948683,-1,0.846692,-1
0.948683,-1,0.846692,-1
0.913812,-1,0.840842,-1
0.948683,-1,0.846692,-1
-0.986394,-1,0.803404,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
-0.986394,-1,0.803404,-1
0.948683,-1,0.846692,-1
0.948683,-1,0.846692,-1
0.976187,-1,0.851012,-1
-0.970143,-1,0.800111,-1
0.993884,-1,0.853664,-1
0.976187,-1,0.851012,-1
0.948683,-1,0.846692,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
0.948683,-1,0.846692,-1
0.913812,-1,0.840842,-1
0.993884,-1,0.853664,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
0.913812,-1,0.840842,-1
1,-1,0.854559,-1
0.976187,-1,0.851012,-1
0.948683,-1,0.846692,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
0.913812,-1,0.840842,-1
0.976187,-1,0.851012,-1
0.948683,-1,0.846692,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
0.976187,-1,0.851012,-1
0.948683,-1,0.846692,-1
0.993884,-1,0.853664,-1
0.948683,-1,0.846692,-1
0.948683,-1,0.846692,-1
0.948683,-1,0.846692,-1
0.976187,-1,0.851012,-1
0.993884,-1,0.853664,-1
0.976187,-1,0.851012,-1
-0.970143,-1,0.800111,-1
-1,1,0.98384,1
-1,1,0.98384,1
-0.488603,-1,0.0739281,-1
-0.496139,-1,0.0879937,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.902861,-1,0.624126,-1
-1,1,0.98384,1
-0.322264,-1,-0.604655,-1
-0.483077,-1,-0.0704748,-1
-0.489535,-1,-0.0563543,-1
-1,1,0.98384,1
0.955779,-1,0.780199,-1
0.974391,-1,0.784398,-1
-1,1,0.98384,1
-0.796691,-1,0.411765,-1
-1,1,0.98384,1
0.852601,-1,0.412431,-1
-1,1,0.98384,1
-1,1,0.98384,1
0.947395,-1,-0.262245,-1
0.242536,-1,0.0671848,-1
-1,1,0.98384,1
0.273152,-1,-0.360712,-1
-1,1,0.98384,1
-1,1,0.98384,1
0.777941,-1,0.459906,-1
-0.636881,-1,0.517899,-1
-0.636881,-1,0.517899,-1
0.707107,-1,0.702901,-1
0.707107,-1,0.702901,-1
0.851658,-1,0.753327,-1
0.822192,-1,0.744487,-1
-1,1,0.98384,1
-0.650791,-1,0.851012,-1
-1,0,0.98384,1
-1,-0.6,0.98384,1
-0.435561,-1,-0.113052,-1
-0.472221,-1,-0.0266413,-1
-0.485643,-1,0.0017316,-1
-0.546268,-1,0.11252,-1
0.707107,-1,0.794316,-1
-0.707107,-1,0.794316,-1
-1,1,0.98384,1
-1,0.2,0.98384,1
-1,-0.4,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,0.6,0.98384,1
0.960564,-1,-0.278587,-1
0.960564,-1,-0.278587,-1
0.953583,-1,-0.287948,-1
-1,1,0.98384,1
0.860927,-1,0.174096,-1
0.863779,-1,0.326492,-1
-1,1,0.98384,1
0.707107,-1,0.611486,-1
0.485643,-1,0.667244,-1
0.83957,-1,0.672784,-1
0.485643,-1,0.667244,-1
-0.465746,-1,0.653029,-1
-1,1,0.98384,1
0.926739,-1,0.35481,-1
-0.925169,-1,0.318781,-1
-0.916696,-1,0.312485,-1
-1,1,0.98384,1
0.986394,-1,0.803404,-1
0.993884,-1,0.853664,-1
-0.996546,-1,0.805407,-1
-0.970143,-1,0.800111,-1
-0.970143,-1,0.800111,-1
-0.986394,-1,0.803404,-1
0.976187,-1,0.851012,-1
1,-1,0.854559,-1
-1,-0.4,0.98384,1
-1,1,0.98384,1
-0.759257,-1,0.702023,-1
-0.759257,-1,0.702023,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-0.6,-1,0.191997,-1
-1,1,0.98384,1
0.909308,-1,-0.048538,-1
0.909308,-1,-0.048538,-1
0.909308,-1,-0.048538,-1
0.909308,-1,-0.048538,-1
0.909308,-1,-0.048538,-1
0.909308,-1,-0.048538,-1
0.868243,-1,0.869713,-1
0.868243,-1,0.869713,-1
0.868243,-1,0.869713,-1
0.868243,-1,0.869713,-1
-0.447214,-1,0.819325,-1
0.868243,-1,0.869713,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.991228,-1,0.755454,-1
-1,1,0.98384,1
-1,1,0.98384,1
0.871576,-1,0.110022,-1
0.863779,-1,0.101989,-1
-0.570396,-1,0.291717,-1
-0.570396,-1,0.291717,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,-0.2,0.98384,1
-1,1,0.98384,1
-0.309586,-1,-0.461571,-1
-0.376017,-1,-0.203355,-1
-1,1,0.98384,1
-1,1,0.98384,1
-0.441684,-1,-0.170797,-1
-1,-0.4,0.98384,1
0.995893,-1,0.821506,-1
0.995893,-1,0.821506,-1
0.995893,-1,0.821506,-1
1,-1,0.822239,-1
0.964764,-1,0.815747,-1
0.964764,-1,0.815747,-1
-1,0.4,0.98384,1
-0.419917,-1,-0.193003,-1
-0.786318,-1,0.712278,-1
-1,-0.2,0.98384,1
-0.420124,-1,0.0383742,-1
-0.440157,-1,0.0821424,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.737154,-1,0.736933,-1
-1,1,0.98384,1
-0.424434,-1,-0.142232,-1
-1,1,0.98384,1
0.977176,-1,0.619637,-1
0.977176,-1,0.619637,-1
-1,1,0.98384,1
0.903738,-1,0.320508,-1
0.780869,-1,0.79305,-1
-1,0.2,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-0.280326,-1,-0.902363,-1
-0.305111,-1,-0.747829,-1
-1,1,0.98384,1
-1,1,0.98384,1
0.843661,-1,0.789299,-1
-1,1,0.98384,1
-1,1,0.98384,1
0.964498,-1,-0.407411,-1
0.9547,-1,-0.303367,-1
0.956674,-1,-0.165543,-1
-1,1,0.98384,1
0.847998,-1,0.390185,-1
0.847998,-1,0.390185,-1
-1,1,0.98384,1
0.95448,-1,0.729108,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,-0.2,0.98384,1
-1,1,0.98384,1
-0.7282,-1,0.622739,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,-0.6,0.98384,1
0.351123,-1,0.0334983,-1
0.907311,-1,0.269751,-1
-1,1,0.98384,1
-1,-0.4,0.98384,1
-1,1,0.98384,1
-1,0.2,0.98384,1
-0.325991,-1,-0.487165,-1
-0.780869,-1,0.896525,-1
-0.857493,-1,0.905771,-1
-1,1,0.98384,1
0.964764,-1,0.815747,-1
-1,0.6,0.98384,1
-0.735931,-1,0.451033,-1
-1,1,0.98384,1
-1,0.4,0.98384,1
-1,-0.2,0.98384,1
-0.414811,-1,-0.207688,-1
-0.912509,-1,-0.0271499,-1
0.894427,-1,0.891595,-1
-1,0.8,0.98384,1
0.752577,-1,0.828216,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.338199,-1,-0.0990033,-1
-0.919145,-1,0.1385,-1
-0.925848,-1,0.144737,-1
0.948683,-1,0.897795,-1
0.948683,-1,0.897795,-1
-1,1,0.98384,1
-1,1,0.98384,1
-0.238525,-1,-0.897002,-1
0.96245,-1,-0.309663,-1
0.96245,-1,-0.309663,-1
0.96245,-1,-0.309663,-1
0.96245,-1,-0.309663,-1
0.96245,-1,-0.309663,-1
0.96245,-1,-0.309663,-1
0.96245,-1,-0.309663,-1
-1,-0.2,0.98384,1
0.977521,-1,0.156884,-1
-0.155963,-1,0.37831,-1
-1,1,0.98384,1
0.738485,-1,0.496698,-1
-1,0.4,0.98384,1
-1,0.2,0.98384,1
-1,1,0.98384,1
0.989949,-1,0.885731,-1
0.961524,-1,0.882353,-1
-1,1,0.98384,1
0.938343,-1,0.0183508,-1
0.938343,-1,0.0183508,-1
0.9436,-1,0.0238196,-1
0.9436,-1,0.0238196,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,0.4,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.934784,-1,0.135625,-1
-0.328521,-1,0.212953,-1
-1,1,0.98384,1
-1,-0.2,0.98384,1
-1,0,0.98384,1
-1,0.4,0.98384,1
-1,1,0.98384,1
0.850265,-1,0.600876,-1
0.83205,-1,0.592138,-1
0.813733,-1,0.582958,-1
0.786318,-1,0.712278,-1
-1,1,0.98384,1
0.358979,-1,0.774916,-1
-1,1,0.98384,1
-1,0.4,0.98384,1
-0.339923,-1,-0.426212,-1
0.707107,-1,0.885731,-1
-1,1,0.98384,1
-0.290788,-1,-0.722772,-1
0.934052,-1,-0.176471,-1
0.934052,-1,-0.176471,-1
0.94299,-1,-0.165319,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,0.4,0.98384,1
0.813733,-1,0.721972,-1
-1,1,0.98384,1
0.865426,-1,0.645214,-1
0.371391,-1,0.651902,-1
0.845489,-1,0.636848,-1
0.884918,-1,0.653029,-1
0.865426,-1,0.645214,-1
-1,-0.2,0.98384,1
-1,-0.2,0.98384,1
-1,-0.4,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-0.310402,-1,-0.665977,-1
-0.331735,-1,-0.558839,-1
-1,1,0.98384,1
-0.98387,-1,0.819325,-1
-0.98387,-1,0.819325,-1
0.970143,-1,0.866741,-1
0.970143,-1,0.866741,-1
0.992278,-1,0.869713,-1
0.992278,-1,0.869713,-1
0.992278,-1,0.869713,-1
0.970143,-1,0.866741,-1
0.970143,-1,0.866741,-1
0.970143,-1,0.866741,-1
1,-1,0.870719,-1
1,-1,0.870719,-1
-0.98387,-1,0.819325,-1
-0.995893,-1,0.821506,-1
-1,0.4,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-0.52694,-1,0.049299,-1
-1,1,0.98384,1
-1,1,0.98384,1
0.645942,-1,0.724804,-1
-1,1,0.98384,1
0.910954,-1,0.0597952,-1
-1,0.2,0.98384,1
-1,0.4,0.98384,1
0.384615,-1,0.159677,-1
0.900159,-1,0.443474,-1
0.922194,-1,0.456772,-1
0.911371,-1,0.45032,-1
0.932568,-1,0.462815,-1
-1,1,0.98384,1
-0.780869,-1,0.896525,-1
-1,0.2,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
0.956352,-1,-0.216629,-1
0.96,-1,-0.212005,-1
0.96,-1,-0.212005,-1
0.96,-1,-0.212005,-1
-1,1,0.98384,1
-0.33035,-1,-0.369703,-1
0.294086,-1,0.120797,-1
0.936329,-1,0.17157,-1
0.948683,-1,0.948897,-1
-1,1,0.98384,1
0.97458,-1,-0.442597,-1
0.976973,-1,-0.439063,-1
-0.32508,-1,0.453178,-1
-0.624695,-1,0.896525,-1
-1,1,0.98384,1
0.945687,-1,-0.0936438,-1
0.945687,-1,-0.0936438,-1
0.945687,-1,-0.0936438,-1
-0.393919,-1,0.1385,-1
0.543251,-1,0.672784,-1
0.857493,-1,0.811543,-1
0.819232,-1,0.802741,-1
-1,1,0.98384,1
-1,-0.4,0.98384,1
-0.281117,-1,-0.667074,-1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,0.2,0.98384,1
-1,1,0.98384,1
0.942034,-1,-0.252275,-1
0.942034,-1,-0.252275,-1
0.942034,-1,-0.252275,-1
0.942034,-1,-0.252275,-1
0.942034,-1,-0.252275,-1
0.942034,-1,-0.252275,-1
0.942034,-1,-0.252275,-1
0.937904,-1,-0.257789,-1
0.345705,-1,0.672784,-1
-1,0.8,0.98384,1
0.824042,-1,0.372457,-1
-0.729537,-1,0.645582,-1
-1,1,0.98384,1
-1,0.4,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,1,0.98384,1
-1,0,0.98384,1
-0.688749,-1,0.554205,-1
-1,1,0.98384,1
-1,-0.2,0.98384,1
-1,0.2,0.98384,1
-1,0,0.98384,1
-0.989949,-1,0.542924,-1
-0.997459,-1,0.546365,-1
1,-1,0.854559,-1
1,-1,0.854559,-1
0.948683,-1,0.846692,-1
0.976187,-1,0.851012,-1
-1,0.4,0.98384,1
-1,1,0.98384,1
-1,0,0.98384,1
-1,0.4,0.98384,1
0.977802,-1,0.768623,-1
0.997459,-1,0.773183,-1
0.997459,-1,0.773183,-1
0.989949,-1,0.771462,-1
0.989949,-1,0.771462,-1
0.989949,-1,0.771462,-1
0.997459,-1,0.773183,-1
0.997459,-1,0.773183,-1
0.997459,-1,0.773183,-1
1,-1,0.822239,-1
-1,1,0.98384,1
0.884385,-1,0.342184,-1
-1,0,0.98384,1
-1,1,0.98384,1
0.970143,-1,0.866741,-1
0.936329,-1,0.861928,-1
0.936329,-1,0.861928,-1
0.936329,-1,0.861928,-1
0.992278,-1,0.869713,-1
0.992278,-1,0.869713,-1
-0.939793,-1,0.810851,-1
0.970143,-1,0.866741,-1
0.936329,-1,0.861928,-1
0.894427,-1,0.85546,-1
0.894427,-1,0.85546,-1
0.847998,-1,0.847546,-1
0.894427,-1,0.85546,-1
0.936329,-1,0.861928,-1
0.992278,-1,0.869713,-1
0.970143,-1,0.866741,-1
0.992278,-1,0.869713,-1
-1,-1,0.98384,1
-1,-0.2,0.98384,1
-1,1,0.98384,1
0.980581,-1,0.835199,-1
0.928477,-1,0.825951,-1
0.995037,-1,0.837593,-1
-0.955779,-1,0.780199,-1
0.995037,-1,0.837593,-1
1,-1,0.838399,-1
0.980581,-1,0.835199,-1
-0.955779,-1,0.780199,-1
0.928477,-1,0.825951,-1
0.957826,-1,0.831284,-1
0.980581,-1,0.835199,-1
0.928477,-1,0.825951,-1
0.957826,-1,0.831284,-1
0.980581,-1,0.835199,-1
0.995037,-1,0.837593,-1
0.980581,-1,0.835199,-1
0.928477,-1,0.825951,-1
0.957826,-1,0.831284,-1
0.928477,-1,0.825951,-1
0.957826,-1,0.831284,-1
0.928477,-1,0.825951,-1
0.957826,-1,0.831284,-1
0.957826,-1,0.831284,-1
