-0.0100505,-2,0,-1,t
-0.0136061,-2,0,-1,t
-0.0194193,-2,0,-1,t
-0.0298575,-2,0,-1,t
-0.0513167,-2,0,-1,t
-0.105573,-2,0,-1,t
-1,-1.44721,0,-1,t
0,-1.93979,-0.5,-1,t
0,-1.97014,-1,1,g
-0.292893,-1.97439,0,-1,t
-0.305864,-1.97855,0,-1,t
-0.319549,-1.98287,0,-1,t
-0.333984,-1.98776,0,-1,t
-0.349209,-1.99388,0,-1,t
-0.365261,-2,0,-1,t
-0.382178,-2,0,-1,t
-0.4,-2,0,-1,t
-0.418762,-2,0,-1,t
-0.438499,-2,0,-1,t
-0.459242,-2,0,-1,t
-0.481022,-2,0,-1,t
-0.503861,-2,0,-1,t
-0.527779,-2,0,-1,t
-0.552786,-2,0,-1,t
-0.112245,-1.44721,-1.5,-1,t
-1.48564,-0.757464,0,-1,t
-0.133814,-1.99228,0,-1,t
-0.142507,-1.98387,0,-1,t
-0.152002,-1.98837,0,-1,t
-1.5547,-1.5547,0,-1,t
-0.179095,-1.93979,0,-1,t
-0.191264,-1.97014,0,-1,t
-0.204568,-1.98837,0,-1,t
-0.219131,-1.99746,0,-1,t
-0.235089,-2,0,-1,t
-0.252591,-2,0,-1,t
-0.359816,-1.44721,0,-1,t
-0.250162,-1.93979,0,-1,t
-0.270463,-1.97014,0,-1,t
-0.292893,-1.98837,0,-1,t
-0.317682,-1.99746,0,-1,t
-0.345069,-2,0,-1,t
-0.375305,-2,0,-1,t
-0.408636,-2,0,-1,t
-0.213682,-1.44721,0,-1,t
-0.236614,-1.83205,0,-1,t
-0.262846,-1.97014,0,-1,t
-0.292893,-1.99746,0,-1,t
-0.327327,-2,0,-1,t
-0.366762,-2,0,-1,t
-0.411828,-2,0,-1,t
-0.463125,-2,0,-1,t
-0.521148,-2,0,-1,t
-0.586197,-2,0,-1,t
-0.658257,-2,0,-1,t
-0.736883,-2,0,-1,t
-0.821115,-2,0,-1,t
-0.0194193,-1.44721,0,-1,t
-0.0238129,-1.83205,0,-1,t
-0.0298575,-1.97014,0,-1,t
-0.0384761,-1.99746,0,-1,t
-0.0513167,-2,0,-1,t
-0.0715233,-2,0,-1,t
-0.105573,-2,0,-1,t
-0.757464,-1.44721,0,-1,t
-0.0513167,-1.93979,0,-1,t
-0.105573,-1.97014,0,-1,t
-1,-1.6585,0,-1,t
0,-1.89443,0,-1,t
0,-1.97014,-0.5,1,g
-0.0880785,-1.92848,0,-1,t
-0.0906921,-1.94221,0,-1,t
-0.0934179,-1.95578,0,-1,t
-1.90931,-0.0602066,0,-1,t
-0.0934179,-1.97014,0,-1,t
-0.0962622,-2,0,-1,t
-0.0992313,-2,0,-1,t
-0.102332,-2,0,-1,t
-0.105573,-2,0,-1,t
-0.108961,-2,0,-1,t
-0.559575,-1.44721,0,-1,t
-0.105573,-1.93979,0,-1,t
-0.109094,-1.97014,0,-1,t
-0.112783,-1.98837,0,-1,t
-0.116651,-1.99746,0,-1,t
-0.120708,-2,0,-1,t
-0.124966,-2,0,-1,t
-0.129437,-2,-0.5,-1,t
-0.134135,-2,-1,-1,t
-0.514357,-1.44721,0,-1,t
-0.130543,-1.93979,-2,-1,t
-0.521148,-1.75258,0,-1,t
-0.536746,-1.93979,0,-1,t
-0.552786,-1.98837,0,-1,t
-0.56927,-1.99746,0,-1,t
-0.586197,-2,0,-1,t
-0.603564,-2,0,-1,t
-0.621367,-2,0,-1,t
-0.639601,-2,0,-1,t
-0.658257,-2,0,-1,t
-0.677326,-2,0,-1,t
-0.696796,-2,0,-1,t
-0.716654,-2,0,-1,t
-0.736883,-2,0,-1,t
-0.757464,-2,0,-1,t
-0.778379,-2,0,-1,t
-0.025992,-1.44721,0,-1,t
-1.97513,-1.1644,0,-1,t
-1.97619,-1.89443,0,-1,t
-0.803884,-1.76822,0,-1,t
-1.21693,-1.24254,0,-1,t
-1.97718,-1.99228,0,-1,t
-0.807988,-1.6247,0,-1,t
-0.828659,-1.93633,0,-1,t
-0.849558,-1.98387,0,-1,t
-0.870661,-1.99746,0,-1,t
-0.891941,-2,0,-1,t
-0.00611627,-1.44721,0,-1,t
-0.91146,-1.93979,0,-1,t
-0.00410679,-1.75258,0,-1,t
-0.00429878,-1.93979,0,-1,t
-0.00450453,-1.98837,0,-1,t
-0.00472537,-1.99746,0,-1,t
-0.00496281,-2,0,-1,t
-0.00521856,-2,0,-1,t
-0.00549455,-2,0,-1,t
-0.00579295,-2,0,-1,t
-0.00611627,-2,0,-1,t
-0.916955,-1.44721,0,-1,t
-0.00365335,-1.93979,0,-1,t
-0.00387015,-1.97014,0,-1,t
-0.00410679,-1.98837,0,-1,t
-1.12033,-1.40614,0,-1,t
-0.00772212,-1.93979,0,-1,t
-0.00822213,-1.97014,0,-1,t
-1.99228,-0.16795,0,-1,t
-0.906659,-1.97014,0,-1,t
-0.00464999,-1.78087,0,-1,t
-0.00496281,-1.93633,0,-1,t
-0.00530821,-1.98387,0,-1,t
-0.00569085,-1.99746,0,-1,t
-0.00611627,-2,0,-1,t
-0.00659106,-2,0,-1,t
-0.00712316,-2,0,-1,t
-0.00772212,-2,0,-1,t
-0.00839959,-2,0,-1,t
-0.00916983,-2,0,-1,t
-0.0100505,-2,0,-1,t
-0.0110636,-2,0,-1,t
-0.012237,-2,0,-1,t
-0.0136061,-2,0,-1,t
-0.0152164,-2,0,-1,t
-0.0171278,-2,0,-1,t
-0.0194193,-2,0,-1,t
-0.0221976,-2,0,-1,t
-0.0256088,-2,0,-1,t
-0.0298575,-2,0,-1,t
-0.0352362,-2,0,-1,t
-0.0421737,-2,0,-1,t
-0.0513167,-2,0,-1,t
-0.0636708,-2,0,-1,t
-0.080855,-2,0,-1,t
-0.105573,-2,0,-1,t
-0.683772,-1.44721,0,-1,t
-0.0715233,-1.93979,0,-1,t
-0.105573,-1.97014,0,-1,t
-0.16795,-1.98837,0,-1,t
-0.292893,-1.99746,0,-1,t
-0.552786,-1.44721,0,-1,t
-0.292893,-1.93979,0,-1,t
-1,-1.97014,0,-1,t
-2,-1.35112,0,-1,t
-1.44721,-1.95783,0,-1,t
-0.292893,-1.27472,0,-1,t
-1.89443,-1.6,0,-1,t
-0.292893,-1.83205,0,-1,t
-1,-1.99228,-0.5,-1,t
0,-1.64018,0,1,g
-1.97121,-0.0602066,0,-1,t
-0.0293161,-1.95061,0,-1,t
-1.24904,-0.814108,-0.5,-1,t
-0.0320869,-1.99123,0,-1,t
-0.0326826,-1.99897,0,-1,t
-0.0332948,-1.98837,0,-1,t
-0.033924,-1.99746,0,-1,t
-0.0345709,-2,0,-1,t
-0.0352362,-2,0,-1,t
-0.0359205,-2,0,-1,t
-0.0366245,-2,0,-1,t
-0.0373491,-2,0,-1,t
-0.0380949,-2,0,-1,t
-0.0388628,-2,0,-1,t
-0.0396538,-2,0,-1,t
-0.0404686,-2,0,-1,t
-0.728043,-1.44721,0,-1,t
-0.73777,-1.83205,0,-1,t
-0.747578,-1.97014,0,-1,t
-0.757464,-1.99746,0,-1,t
-0.767427,-2,0,-1,t
-0.777463,-2,0,-1,t
-0.78757,-2,0,-1,t
-0.0233105,-1.44721,0,-1,t
-0.0238129,-1.83205,0,-1,t
-0.0243316,-1.97014,0,-1,t
-0.0248671,-1.99746,0,-1,t
-1.97567,0,0,-1,t
-0.0248671,-2,0,-1,t
-0.788954,-1.78087,0,-1,t
-0.799604,-1.97619,0,-1,t
-0.0207396,-1.65079,0,-1,t
-0.0212094,-1.89443,0,-1,t
-0.806078,-1.75258,0,-1,t
-0.0194193,-1.89443,0,-1,t
-0.0198707,-1.97014,0,-1,t
-0.0203378,-1.98837,0,-1,t
-0.0208214,-1.99746,0,-1,t
-0.0213222,-2,0,-1,t
-0.0218411,-2,0,-1,t
-0.022379,-2,0,-1,t
-0.0229368,-2,0,-1,t
-0.0235155,-2,0,-1,t
-0.024116,-2,0,-1,t
-0.0247396,-2,0,-1,t
-0.0253873,-2,0,-1,t
-0.0260605,-2,0,-1,t
-0.0267604,-2,0,-1,t
-0.0274885,-2,0,-1,t
-0.780161,-1.44721,0,-1,t
-0.0251415,-1.93979,0,-1,t
-0.0258473,-1.97014,0,-1,t
-0.0265828,-1.98837,0,-1,t
-0.0273498,-1.99746,0,-1,t
-0.781528,-1.44721,0,-1,t
-0.0248671,-1.93979,0,-1,t
-0.0256088,-1.97014,0,-1,t
-0.0263837,-1.98837,0,-1,t
-0.0271938,-1.99746,0,-1,t
-0.0280412,-2,0,-1,t
-0.779739,-1.44721,-0.5,-1,t
-0.0253402,-1.93979,0,-1,t
-0.0261588,-1.97014,0,-1,t
-0.0270171,-1.98837,0,-1,t
-0.0279178,-1.99746,0,-1,t
-0.0288636,-2,0,-1,t
-0.0298575,-2,0,-1,t
-0.0309028,-2,0,-1,t
-0.0320031,-2,0,-1,t
-0.0331622,-2,0,-1,t
-0.0343842,-2,0,-1,t
-0.757464,-1.44721,0,-1,t
-0.0309855,-1.93979,0,-1,t
-0.0321775,-1.97014,0,-1,t
-0.0334384,-1.98837,0,-1,t
-0.0347736,-1.99746,0,-1,t
-0.0361889,-2,0,-1,t
-0.0376906,-2,0,-1,t
-0.0392858,-2,0,-1,t
-0.742337,-1.44721,0,-1,t
-0.0352362,-1.93979,-0.5,-1,t
-0.0368037,-1.97014,-1,-1,t
-0.752167,-1.6585,0,-1,t
-0.773487,-1.89443,0,-1,t
-0.795137,-1.97014,0,-1,t
-0.0221976,-1.5547,0,-1,t
-0.0232557,-1.83205,0,-1,t
-0.0243902,-1.97014,0,-1,t
-0.0256088,-1.99746,0,-1,t
-0.0269197,-2,0,-1,t
-0.0283324,-2,0,-1,t
-0.0298575,-2,0,-1,t
-0.0315071,-2,0,-1,t
-0.0332948,-2,0,-1,t
-0.0352362,-2,0,-1,t
-0.0373491,-2,0,-1,t
-0.0396538,-2,0,-1,t
-0.0421737,-2,0,-1,t
-0.0449359,-2,0,-1,t
-0.0479714,-2,-0.5,-1,t
-0.0513167,-2,-1,-1,t
-0.715912,-1.44721,0,-1,t
-0.044221,-1.93979,0,-1,t
-0.0475759,-1.97014,0,-1,t
-0.0513167,-1.98837,0,-1,t
-0.0555032,-1.99746,0,-1,t
-0.0602066,-2,0,-1,t
-0.0655123,-2,0,-1,t
-0.0715233,-2,0,-1,t
-0.0783646,-2,0,-1,t
-0.0861885,-2,0,-1,t
-0.0951813,-2,0,-1,t
-0.105573,-2,0,-1,t
-0.117647,-2,0,-1,t
-0.131757,-2,0,-1,t
-0.148342,-2,0,-1,t
-0.16795,-2,0,-1,t
-0.191264,-2,0,-1,t
-0.219131,-2,0,-1,t
-0.252591,-2,0,-1,t
-0.292893,-2,0,-1,t
-0.341495,-2,-0.5,-1,t
-0.4,-2,-1,-1,t
-0.240743,-1.44721,0,-1,t
-0.292893,-1.83205,0,-1,t
-0.359816,-1.97014,0,-1,t
-0.4453,-1.99746,0,-1,t
-0.552786,-2,0,-1,t
-0.683772,-2,0,-1,t
-1.44721,0,0,-1,t
-0.683772,-2,0,-1,t
-0.835601,-2,0,-1,t
-0.0194193,-1.64018,0,-1,t
-0.0298575,-1.91381,0,-1,t
-0.0513167,-1.97014,0,-1,t
-0.105573,-1.99746,0,-1,t
-0.292893,-2,-0.5,-1,t
-1,-1.44721,0,-1,t
0,-1.93979,-1,1,g
-0.743565,-1.24254,0,-1,t
-0.0340964,-1.97741,0,-1,t
-0.0347736,-1.98387,0,-1,t
-0.0354709,-1.98995,0,-1,t
-0.0361889,-1.99589,0,-1,t
-0.0369285,-2,0,-1,t
-0.0376906,-2,0,-1,t
-0.0384761,-2,0,-1,t
-0.0392858,-2,0,-1,t
-0.0401209,-2,0,-1,t
-0.0409823,-2,0,-1,t
-0.726723,-1.44721,0,-1,t
-0.038894,-1.93979,0,-1,t
-0.0397503,-1.97014,0,-1,t
-0.731201,-1.6585,0,-1,t
-0.0376262,-1.89443,0,-1,t
-0.0384761,-1.97014,0,-1,t
-0.0393544,-1.98837,0,-1,t
-0.0402626,-1.99746,-0.5,-1,t
-0.0412019,-2,-1,-1,t
-0.726848,-1.44721,0,-1,t
-1.96284,-0.757464,0,-1,t
-0.740871,-1.99228,0,-1,t
-0.751909,-1.98387,0,-1,t
-0.763044,-1.98837,0,-1,t
-0.774273,-1.99746,0,-1,t
-0.785593,-2,0,-1,t
-0.0238129,-1.44721,0,-1,t
-0.0243902,-1.83205,0,-1,t
-0.0249885,-1.97014,0,-1,t
-0.0256088,-1.99746,0,-1,t
-0.0262522,-2,0,-1,t
-0.0269197,-2,0,-1,t
-0.0276127,-2,0,-1,t
-0.0283324,-2,0,-1,t
-0.0290802,-2,0,-1,t
-0.0298575,-2,0,-1,t
-0.0306659,-2,0,-1,t
-0.0315071,-2,0,-1,t
-0.0323827,-2,0,-1,t
-0.0332948,-2,0,-1,t
-0.0342452,-2,0,-1,t
-0.0352362,-2,0,-1,t
-0.03627,-2,0,-1,t
-0.0373491,-2,0,-1,t
-0.0384761,-2,0,-1,t
-0.0396538,-2,0,-1,t
-0.0408852,-2,0,-1,t
-0.0421737,-2,-0.5,-1,t
-0.0435227,-2,-1,-1,t
-0.723129,-1.44721,0,-1,t
-0.738267,-1.83205,0,-1,t
-0.753601,-1.97014,0,-1,t
-0.0318531,-1.5547,0,-1,t
-0.0329255,-1.83205,0,-1,t
-0.0340519,-1.97014,0,-1,t
-0.0352362,-1.99746,0,-1,t
-0.0364821,-2,0,-1,t
-0.037794,-2,0,-1,t
-0.0391764,-2,0,-1,t
-0.0406345,-2,0,-1,t
-0.0421737,-2,0,-1,t
-0.0438,-2,0,-1,t
-0.04552,-2,0,-1,t
-0.72,-1.44721,0,-1,t
-1.29827,-1.1644,-1,-1,t
-0.0473408,-1.99228,0,-1,t
-0.0492702,-1.99504,0,-1,t
-0.0513167,-1.99655,0,-1,t
-0.0534898,-1.99746,0,-1,t
-0.0557998,-2,0,-1,t
-0.0582581,-2,0,-1,t
-0.0608771,-2,0,-1,t
-0.0636708,-2,0,-1,t
-0.0666544,-2,0,-1,t
-0.0698448,-2,0,-1,t
-0.0732607,-2,0,-1,t
-0.0769231,-2,0,-1,t
-0.080855,-2,-0.5,-1,t
-0.0850822,-2,-1,-1,t
-0.61925,-1.44721,0,-1,t
-0.0794182,-1.93979,0,-1,t
-0.0838427,-1.97014,0,-1,t
-0.0886294,-1.98837,0,-1,t
-0.613273,-1.5547,0,-1,t
-0.0824444,-1.93979,0,-1,t
-0.0874907,-1.97014,0,-1,t
-0.092991,-1.98837,0,-1,t
-0.0989983,-1.99746,0,-1,t
-0.105573,-2,-0.5,-1,t
-0.580942,-1.44721,0,-1,t
-0.0984769,-1.93979,0,-1,t
-0.597261,-1.75258,0,-1,t
-0.0909352,-1.83205,0,-1,t
-0.0978658,-1.93979,0,-1,t
-0.105573,-1.98837,0,-1,t
-1.90213,-0.0298575,0,-1,t
-0.105573,-2,0,-1,t
-0.114168,-2,0,-1,t
-0.123784,-2,0,-1,t
-0.134574,-2,0,-1,t
-1.53399,-1.44721,-2,-1,t
-0.16795,-1.93979,0,-1,t
-0.183032,-1.97014,0,-1,t
-0.2,-1.98837,0,-1,t
-0.219131,-1.99746,0,-1,t
-0.240743,-2,0,-1,t
-0.265197,-2,0,-1,t
-0.292893,-2,0,-1,t
-0.324275,-2,0,-1,t
-0.359816,-2,0,-1,t
-0.4,-2,0,-1,t
-0.4453,-2,0,-1,t
-0.191264,-1.44721,-0.5,-1,t
-0.463125,-1.93979,0,-1,t
-0.521148,-1.97014,0,-1,t
-0.586197,-1.98837,0,-1,t
-0.658257,-1.99746,0,-1,t
-0.736883,-2,0,-1,t
-0.821115,-2,0,-1,t
-1.26312,0,0,-1,t
-0.821115,-2,0,-1,t
-0.909464,-2,-0.5,-1,t
-1.99655,-1.64018,0,-1,t
-1,-1.91381,0,-1,t
-1.08305,-1.97014,0,-1,t
-0.00410679,-1.35112,0,-1,t
-0.00496281,-1.848,0,-1,t
-0.00611627,-1.97014,0,-1,t
-0.00772212,-1.99746,-0.5,-1,t
-0.0100505,-2,-1,-1,t
-1.27472,-1.44721,0,-1,t
-1.39392,-1.83205,0,-1,t
-0.725279,-0.4453,-0.5,-1,t
-1.39392,-1.98639,0,-1,t
-1.49614,-2,-0.5,-1,t
-0.606081,0,0,-1,t
-0.725279,-2,-0.5,-1,t
-0.858579,-2,-1,-1,t
-1.27472,0,0,-1,t
-0.858579,-2,-1,-1,t
-1.27472,-2,0,-1,t
-1.39392,-2,0,-1,t
-0.725279,0,-0.5,-1,t
-1.39392,-2,0,-1,t
-0.105573,-1.78087,-1.5,-1,t
-0.683772,-1.6,0,-1,t
-0.835601,-1.93633,0,-1,t
-1,-1.98387,0,-1,t
-2,-1.40614,0,-1,t
-1.14142,-1.93979,-2,-1,t
-1.14142,-1.91915,-2,-1,c
-1.14142,-1.91915,-2,-1,t
-1,-1.44721,0,-1,t
-1.14142,-1.98995,0,-1,t
-1.27472,-2,0,-1,t
-0.0513167,-1.48564,-1.5,-1,t
-0.835601,-0.757464,0,-1,t
-1,-1.89443,0,-1,t
-1.1644,-1.98387,0,-1,t
-1,-0.0298575,0,-1,t
-1.1644,-2,0,-1,t
-1.31623,-2,0,-1,t
-0.835601,0,0,-1,t
-1.31623,-2,0,-1,t
-1.94868,-1,-2,-1,c
-1.94868,-1,-2,-1,t
-0.0715233,-1.92848,-2,-1,t
-0.803884,-1.70711,0,-1,t
-1,-1.93633,0,-1,t
-1.19612,-1.98639,0,-1,t
-0.0194193,-1.11043,-2,-1,c
-0.0194193,-1.11043,-2,-1,t
-1.37139,-2,0,-1,t
-0.803884,0,-0.5,-1,t
-0.0194193,0,-2,-1,c
-0.0194193,0,-2,-1,t
-1.37139,-2,0,-1,t
-0.803884,-2,-0.5,-1,t
-1,-2,-1,-1,t
-1.19612,0,0,-1,t
-1.37139,-2,0,-1,t
-0.803884,-2,-0.5,-1,t
-1,-2,-1,-1,t
-1.19612,-2,0,-1,t
-1.37139,-2,0,-1,t
-0.803884,-2,-0.5,-1,t
-1,-2,-1,-1,t
-1.19612,-2,0,-1,t
-1.37139,-2,0,-1,t
-0.803884,-2,-0.5,-1,t
-1.37139,-2,0,-1,t
-0.803884,-2,-0.5,-1,t
-1,-2,-1,-1,t
-1.19612,0,0,-1,t
-1,-2,-1,-1,t
-1.19612,-2,0,-1,t
-1.37139,-2,0,-1,t
-0.803884,0,-0.5,-1,t
-1.37139,-2,0,-1,t
-0.803884,-2,-0.5,-1,t
-1,-2,-1,-1,t
-1.19612,0,0,-1,t
-1,-2,-1,-1,t
-1.19612,-2,0,-1,t
-1.37139,-2,0,-1,t
-0.803884,0,-0.5,-1,t
-1.37139,-2,0,-1,t
-0.803884,-2,-0.5,-1,t
-1,-2,-1,-1,t
-1.19612,0,0,-1,t
-1,-2,-1,-1,t
-1.19612,-2,0,-1,t
-1.37139,-2,0,-1,t
-0.803884,0,-0.5,-1,t
-1.37139,-2,0,-1,t
-0.803884,-2,-0.5,-1,t
-1,-2,-1,-1,t
-1.19612,0,0,-1,t
-1,-2,-1,-1,t
-1.19612,-2,0,-1,t
-1.98639,-1.92848,0,-1,t
-1,-1.6,0,-1,t
-1.1644,-1.93633,0,-1,t
-1.31623,-1.98387,0,-1,t
-1.44721,-1.99746,0,-1,t
-0.683772,0,0,-1,t
-1.44721,-2,0,-1,t
-1.5547,-2,0,-1,t
-0.552786,0,0,-1,t
-1.5547,-2,0,-1,t
-0.552786,-2,0,-1,t
-0.683772,-2,0,-1,t
-0.0715233,-1.64018,-2,-1,t
-0.803884,-1.91381,0,-1,t
-1,-1.97014,0,-1,t
-1.19612,-1.98837,0,-1,t
-1.37139,-1.99746,0,-1,t
-1.5145,-2,0,-1,t
-1.6247,-2,-0.5,-1,t
-1.70711,-2,-1,-1,t
-1.76822,-1.44721,0,-1,t
-0.4453,-0.757464,0,-1,t
-1.64018,-1.8,-1,-1,t
-0.292893,-1.83205,0,-1,t
-0.375305,-1.99228,0,-1,t
-0.485504,-1.99655,0,-1,t
-0.628609,-1.99746,0,-1,t
-0.803884,-2,0,-1,t
-1,-2,0,-1,t
-1.19612,-2,0,-1,t
-0.0298575,-1.44721,0,-1,t
-0.0513167,-1.83205,0,-1,t
-0.105573,-1.97014,0,-1,t
-0.292893,-1.99746,0,-1,t
-1,-2,0,-1,t
-1.70711,-2,0,-1,t
-1,-1.44721,-0.5,-1,t
-1.70711,-1.83205,-1,-1,t
-1,-1.27472,0,-1,t
-1.70711,-1.848,0,-1,t
-1,-1.27472,0,-1,t
-1.70711,-1.848,0,-1,t
-1,-1.27472,0,-1,t
-1.70711,-1.848,0,-1,t
-1,-1.27472,-0.5,-1,t
-1.70711,-1.37139,0,-1,t
-1,-1.8,-0.5,-1,t
0,-1.8,0,1,g
-1.14655,-2,0,-1,t
-0.0116283,-1.24254,0,-1,t
-0.0125594,-1.5145,0,-1,t
-0.0136061,-1.76822,0,-1,t
-0.0147882,-1.94174,0,-1,t
-0.0161301,-2,0,-1,t
-0.0176614,-2,0,-1,t
-0.0194193,-2,0,-1,t
-0.0214502,-2,0,-1,t
-0.0238129,-2,0,-1,t
-0.0265828,-2,0,-1,t
-0.0298575,-2,0,-1,t
-0.0337651,-2,0,-1,t
-0.0384761,-2,0,-1,t
-0.044221,-2,0,-1,t
-0.0513167,-2,0,-1,t
-0.0602066,-2,0,-1,t
-0.0715233,-2,0,-1,t
-0.0861885,-2,0,-1,t
-0.105573,-2,0,-1,t
-0.131757,-2,0,-1,t
-1.58124,-1.44721,0,-1,t
-0.503861,-1.1644,0,-1,t
-0.16795,-1.99228,0,-1,t
-0.219131,-1.99504,0,-1,t
-0.292893,-1.99655,0,-1,t
-0.4,-1.99746,0,-1,t
-0.552786,-2,0,-1,t
-0.16795,-1.44721,0,-1,t
-0.683772,-1.93979,0,-1,t
-1,-1.97014,0,-1,t
-2,-1.35112,0,-1,t
-1.24254,-1.95783,0,-1,t
-0.0513167,-1.27472,0,-1,t
-0.105573,-1.86824,-0.5,-1,t
-0.292893,-1.98387,-1,-1,t
-1,-1.99746,-1.5,-1,t
0,-1.44721,0,1,g
-1.4826,-0.683772,-1,-1,t
-0.128424,-1.96399,0,-1,t
-0.132894,-1.97619,0,-1,t
-0.137584,-1.98639,0,-1,t
-0.142507,-1.99504,0,-1,t
-0.147677,-2,0,-1,t
-0.15311,-2,0,-1,t
-0.158822,-2,0,-1,t
-0.164829,-2,0,-1,t
-0.171151,-2,0,-1,t
-0.177808,-2,0,-1,t
-0.18482,-2,0,-1,t
-0.192209,-2,0,-1,t
-0.2,-2,0,-1,t
-0.208218,-2,0,-1,t
-1.8,0,0,-1,t
-0.414509,-1.92848,0,-1,t
-0.429604,-2,0,-1,t
-0.4453,-1.99655,0,-1,t
-0.461611,-1.99746,0,-1,t
-0.47855,-2,0,-1,t
-0.496129,-2,0,-1,t
-0.514357,-2,0,-1,t
-0.533241,-2,0,-1,t
-0.552786,-2,0,-1,t
-1.89924,-1.44721,0,-1,t
-0.5825,-1.93979,0,-1,t
-0.603089,-1.97014,0,-1,t
-0.624295,-1.98837,0,-1,t
-0.646108,-1.99746,0,-1,t
-0.668514,-2,0,-1,t
-0.691495,-2,0,-1,t
-0.71503,-2,0,-1,t
-0.739091,-2,-0.5,-1,t
-0.0364821,-1.44721,0,-1,t
-0.0384761,-1.83205,0,-1,t
-1.29983,-1.27472,0,-1,t
-0.725279,-1.37139,-0.5,-1,t
-0.0406345,-1.99228,0,-1,t
-0.0429756,-1.99504,0,-1,t
-0.04552,-1.99655,0,-1,t
-0.0482914,-1.99746,0,-1,t
-0.0513167,-2,0,-1,t
-0.054627,-2,0,-1,t
-0.0582581,-2,0,-1,t
-0.0622512,-2,0,-1,t
-0.0666544,-2,0,-1,t
-1.38964,-1.44721,0,-1,t
-0.084685,-1.93979,0,-1,t
-0.0909352,-1.97014,0,-1,t
-0.0978658,-1.98837,0,-1,t
-0.105573,-1.99746,-0.5,-1,t
-0.114168,-2,-1,-1,t
-0.123784,-2,-1.5,-1,t
-1.5145,-1.44721,0,-1,t
-1.54499,-1.83205,0,-1,t
-1.57346,-1.97014,0,-1,t
-0.194944,-1.5547,0,-1,t
-0.210648,-1.83205,0,-1,t
-0.22807,-1.97014,0,-1,t
-0.247423,-1.99746,0,-1,t
