c,-3,-0.190303096172,0.218421297612,0.0294778934175,0.0881947469949,-0.0421059533022
t,-0.2,0.177895900641,-0.181713872682,-0.0346729091721,-0.0822692064464,0.0366028585873
g,2,-0.352114374577,0.225271892564,0.140762777041,0.164100320338,0.137550796477
