c,-1,-4.9539847895,0.42273408825,1.75749298783,-5.84508793886
t,-1,-0.246116873464,-2.32304420352,-2.61742071419,1.65503568477
g,1,1.36239448685,22.1369085773,3.21005379815,0.435416556754
